user_id,activity_date,activity_type
1091,2024-03-19,review
2388,2024-04-14,subscription
2005,2024-03-29,review
2882,2024-06-04,login
2799,2024-06-12,review
435,2024-08-13,subscription
1895,2024-02-27,review
149,2024-01-29,subscription
757,2024-05-04,subscription
1394,2024-07-03,login
2191,2024-04-21,login
2139,2024-02-04,subscription
896,2024-06-12,login
647,2024-05-23,login
2708,2024-08-02,login
329,2024-08-12,review
2812,2024-05-21,subscription
2436,2024-03-22,login
487,2024-08-16,review
1285,2024-08-12,login
1673,2024-08-14,review
2295,2024-04-05,login
1547,2024-05-04,login
2049,2024-04-05,login
2568,2024-06-05,subscription
1218,2024-03-26,review
2260,2024-01-07,login
481,2024-06-15,subscription
513,2024-08-07,review
2758,2024-05-20,login
888,2024-08-04,review
1103,2024-08-31,review
972,2024-02-18,review
1203,2024-07-20,login
523,2024-05-13,review
191,2024-02-05,review
2114,2024-05-01,subscription
1196,2024-05-13,login
1251,2024-04-08,review
1784,2024-05-23,login
2243,2024-04-23,review
951,2024-07-11,review
970,2024-07-11,review
912,2024-06-11,review
1395,2024-07-14,subscription
361,2024-08-25,review
34,2024-01-31,review
1998,2024-06-28,login
1538,2024-05-20,subscription
2836,2024-06-01,subscription
205,2024-06-18,review
2973,2024-03-15,login
471,2024-07-08,review
2027,2024-07-05,subscription
1659,2024-03-26,subscription
643,2024-05-25,subscription
1058,2024-06-01,login
1442,2024-07-05,review
2440,2024-04-16,subscription
2951,2024-05-11,subscription
373,2024-04-28,subscription
2366,2024-01-31,login
2500,2024-04-25,login
2619,2024-06-06,subscription
143,2024-04-01,subscription
1813,2024-08-28,login
1983,2024-04-14,review
265,2024-04-26,subscription
128,2024-07-14,review
2548,2024-04-02,subscription
2157,2024-03-30,review
781,2024-02-29,subscription
2652,2024-01-13,login
2588,2024-02-10,login
1584,2024-04-11,review
2679,2024-04-27,login
2574,2024-08-08,login
975,2024-05-25,subscription
1949,2024-07-02,review
1586,2024-02-21,subscription
1560,2024-08-12,review
2795,2024-06-17,review
1839,2024-07-08,login
1932,2024-08-10,login
902,2024-06-20,login
784,2024-05-20,login
442,2024-01-09,subscription
2581,2024-08-11,subscription
105,2024-07-16,login
1329,2024-03-14,login
1501,2024-08-31,login
1210,2024-04-01,subscription
1816,2024-04-11,review
1424,2024-08-14,subscription
20,2024-02-17,subscription
2112,2024-02-13,login
2039,2024-05-13,subscription
1072,2024-06-17,subscription
2375,2024-04-21,subscription
588,2024-03-16,review
1704,2024-07-29,subscription
2982,2024-08-30,review
2607,2024-07-31,login
355,2024-01-03,subscription
968,2024-02-07,login
1274,2024-08-14,subscription
2641,2024-03-03,subscription
1239,2024-07-21,review
1902,2024-04-30,subscription
2645,2024-01-09,subscription
1021,2024-05-21,subscription
2191,2024-07-20,subscription
2820,2024-01-29,subscription
464,2024-01-26,login
1148,2024-02-04,review
1936,2024-05-31,login
297,2024-07-12,login
1250,2024-04-30,login
2503,2024-08-05,review
118,2024-03-26,review
773,2024-05-28,review
2742,2024-07-12,subscription
611,2024-07-28,review
1055,2024-08-18,review
578,2024-04-04,subscription
820,2024-01-30,subscription
1588,2024-04-01,login
2028,2024-04-18,subscription
856,2024-05-03,subscription
1778,2024-02-01,review
607,2024-03-08,login
499,2024-06-18,subscription
2198,2024-05-05,login
146,2024-05-24,subscription
95,2024-07-25,login
1400,2024-02-08,login
1015,2024-08-09,review
2235,2024-08-31,subscription
1224,2024-04-03,subscription
1746,2024-02-20,review
386,2024-09-01,review
2607,2024-03-23,login
1172,2024-04-22,login
1502,2024-01-11,subscription
39,2024-06-06,review
1875,2024-07-01,subscription
300,2024-02-21,review
2203,2024-08-20,login
465,2024-01-06,login
2328,2024-07-19,subscription
184,2024-02-10,subscription
1230,2024-01-25,login
2765,2024-07-11,review
2516,2024-04-17,review
415,2024-07-06,login
1057,2024-08-06,review
1144,2024-07-19,review
2507,2024-08-19,review
659,2024-08-20,review
973,2024-02-23,review
1292,2024-06-24,login
2643,2024-05-15,login
1068,2024-07-03,subscription
2000,2024-06-27,review
2413,2024-08-25,review
34,2024-04-10,login
2963,2024-07-22,review
1690,2024-05-02,review
2103,2024-05-12,subscription
729,2024-08-24,subscription
2081,2024-02-06,subscription
1454,2024-06-15,review
301,2024-06-24,login
674,2024-07-24,login
310,2024-07-12,subscription
863,2024-04-04,login
408,2024-01-27,subscription
1533,2024-07-23,login
2146,2024-04-07,subscription
2465,2024-01-19,subscription
92,2024-02-17,subscription
339,2024-05-02,login
1907,2024-07-31,review
1199,2024-05-11,login
1524,2024-08-07,review
1812,2024-06-17,subscription
47,2024-01-28,subscription
118,2024-03-18,subscription
2786,2024-03-22,review
2469,2024-03-02,login
2623,2024-02-05,subscription
1984,2024-03-15,review
1167,2024-04-15,review
1865,2024-02-26,review
1479,2024-07-03,login
936,2024-05-26,subscription
11,2024-02-08,subscription
1763,2024-07-04,subscription
1048,2024-04-10,review
365,2024-04-13,login
2388,2024-03-29,review
1836,2024-08-17,login
1728,2024-07-03,login
433,2024-05-01,subscription
913,2024-03-27,subscription
414,2024-01-29,subscription
1331,2024-05-18,subscription
749,2024-03-01,login
1759,2024-08-06,subscription
2891,2024-02-08,subscription
397,2024-01-11,subscription
2459,2024-06-29,subscription
2689,2024-04-04,subscription
1994,2024-03-23,login
2565,2024-08-10,review
890,2024-03-16,login
2618,2024-02-15,review
2999,2024-03-29,login
2903,2024-07-02,subscription
2497,2024-08-04,review
335,2024-03-20,subscription
1972,2024-07-10,review
1353,2024-08-18,subscription
1388,2024-06-19,subscription
1240,2024-03-19,subscription
2224,2024-06-08,login
1674,2024-04-10,login
2728,2024-07-01,subscription
2985,2024-07-01,review
750,2024-01-11,login
2268,2024-08-01,subscription
2780,2024-05-18,login
2205,2024-04-15,subscription
572,2024-08-30,review
874,2024-04-11,subscription
1763,2024-07-23,review
8,2024-04-29,subscription
653,2024-05-21,login
1768,2024-04-15,login
1687,2024-03-07,login
955,2024-06-28,review
2383,2024-08-09,review
1971,2024-06-26,login
945,2024-08-04,login
1771,2024-08-24,login
1908,2024-05-29,subscription
2665,2024-02-08,review
2073,2024-05-08,login
2729,2024-02-01,review
1033,2024-01-19,subscription
699,2024-06-29,subscription
1814,2024-04-30,review
2722,2024-06-05,login
1012,2024-05-30,subscription
1609,2024-06-22,subscription
1576,2024-02-06,login
1606,2024-08-03,subscription
2817,2024-06-07,review
754,2024-08-12,subscription
408,2024-04-27,subscription
2235,2024-04-11,subscription
509,2024-01-15,login
2268,2024-08-11,login
1028,2024-02-20,subscription
1348,2024-03-06,subscription
658,2024-02-04,subscription
1302,2024-06-23,review
1197,2024-01-12,subscription
2523,2024-06-04,login
1783,2024-03-22,login
2398,2024-07-21,review
442,2024-02-26,subscription
1183,2024-02-04,subscription
308,2024-04-15,subscription
1542,2024-04-21,review
390,2024-05-27,subscription
611,2024-03-23,subscription
733,2024-02-21,subscription
174,2024-01-29,review
40,2024-01-07,subscription
1280,2024-01-08,review
2802,2024-02-23,review
1422,2024-07-29,login
2545,2024-06-18,subscription
2354,2024-07-22,review
1445,2024-05-27,login
1035,2024-08-26,review
2362,2024-02-01,login
1131,2024-03-30,review
1854,2024-08-06,review
2306,2024-05-18,login
202,2024-02-07,subscription
2048,2024-03-15,login
2602,2024-07-03,login
300,2024-06-07,subscription
611,2024-08-30,login
243,2024-01-27,subscription
2568,2024-04-27,subscription
390,2024-04-21,review
100,2024-07-12,subscription
2885,2024-09-03,review
703,2024-01-25,login
655,2024-01-09,review
2957,2024-01-27,subscription
506,2024-06-08,subscription
2039,2024-02-11,subscription
1577,2024-01-30,login
172,2024-01-12,review
522,2024-07-08,review
1104,2024-08-07,login
1624,2024-07-03,subscription
1288,2024-03-27,login
2310,2024-02-11,subscription
368,2024-01-21,review
2872,2024-08-01,review
1660,2024-01-06,login
344,2024-04-12,subscription
853,2024-04-04,login
2498,2024-06-13,subscription
2100,2024-03-06,review
1729,2024-07-05,subscription
649,2024-04-17,subscription
128,2024-03-28,login
125,2024-07-11,review
2484,2024-05-05,subscription
1724,2024-06-21,review
2946,2024-03-28,review
793,2024-05-20,subscription
1541,2024-06-01,review
809,2024-02-10,subscription
2559,2024-06-13,review
992,2024-08-07,subscription
805,2024-01-30,review
2929,2024-07-16,subscription
2764,2024-04-18,subscription
809,2024-01-31,review
830,2024-02-02,review
2151,2024-02-16,subscription
1091,2024-02-08,subscription
318,2024-07-04,login
1756,2024-06-24,login
1394,2024-07-10,subscription
845,2024-07-15,subscription
1739,2024-03-01,review
2357,2024-05-25,login
2352,2024-08-22,login
1903,2024-08-27,review
1851,2024-08-10,review
2257,2024-05-07,review
883,2024-04-14,review
468,2024-01-14,subscription
1942,2024-02-05,login
2613,2024-05-15,login
1707,2024-08-24,login
748,2024-01-12,review
655,2024-06-06,subscription
510,2024-01-01,subscription
1254,2024-02-19,login
1603,2024-02-29,review
167,2024-02-23,subscription
1139,2024-06-22,subscription
2,2024-07-28,login
2199,2024-04-09,login
2978,2024-08-15,subscription
2598,2024-07-15,login
1217,2024-08-29,review
389,2024-01-26,login
2839,2024-01-21,subscription
1143,2024-01-25,login
2873,2024-08-29,review
1139,2024-04-07,subscription
1611,2024-04-07,login
844,2024-06-14,login
1611,2024-05-06,login
781,2024-03-03,review
2255,2024-05-17,review
282,2024-02-27,review
2032,2024-05-03,login
756,2024-04-08,login
580,2024-04-11,subscription
2810,2024-04-03,login
2854,2024-01-06,login
3000,2024-01-26,review
1964,2024-04-09,subscription
2651,2024-01-24,review
2410,2024-03-26,review
1809,2024-03-20,login
1587,2024-04-27,login
1828,2024-08-28,subscription
2424,2024-03-05,subscription
876,2024-05-03,subscription
1171,2024-04-16,login
262,2024-01-09,subscription
595,2024-02-24,review
1114,2024-01-17,review
187,2024-04-25,subscription
1873,2024-05-28,subscription
2941,2024-03-02,review
1610,2024-07-29,login
1048,2024-02-13,subscription
1091,2024-09-01,subscription
1445,2024-06-27,subscription
2571,2024-05-14,review
821,2024-05-08,login
93,2024-05-29,review
1376,2024-01-11,subscription
1449,2024-03-03,subscription
2899,2024-01-28,subscription
2904,2024-07-09,login
1620,2024-03-17,review
760,2024-05-06,subscription
819,2024-05-04,review
512,2024-02-09,login
2019,2024-07-16,login
1248,2024-07-13,login
2720,2024-01-23,review
537,2024-07-23,login
1052,2024-06-15,subscription
2180,2024-04-07,login
843,2024-02-27,login
2500,2024-05-07,review
1849,2024-08-02,login
482,2024-08-22,subscription
2728,2024-03-08,login
1481,2024-06-23,login
361,2024-01-30,login
2919,2024-05-24,subscription
406,2024-06-10,subscription
1594,2024-06-01,review
2374,2024-04-21,subscription
644,2024-07-22,subscription
998,2024-08-28,login
1447,2024-08-05,subscription
260,2024-03-30,review
2389,2024-02-15,subscription
2253,2024-07-05,review
1752,2024-07-17,login
1335,2024-08-01,review
779,2024-06-25,review
2262,2024-01-07,subscription
2170,2024-07-27,login
651,2024-08-18,login
347,2024-07-17,subscription
49,2024-05-12,login
2719,2024-02-22,subscription
219,2024-01-20,review
810,2024-03-31,review
704,2024-08-12,login
1644,2024-04-02,subscription
432,2024-03-18,login
621,2024-03-17,subscription
2173,2024-08-17,subscription
2432,2024-06-29,subscription
1397,2024-08-13,subscription
766,2024-09-01,login
1039,2024-04-20,login
309,2024-02-03,login
1056,2024-07-19,subscription
1709,2024-01-09,review
386,2024-02-26,review
1277,2024-08-24,review
1170,2024-05-01,review
1421,2024-08-31,login
291,2024-05-04,login
562,2024-08-25,subscription
2718,2024-03-25,subscription
1901,2024-07-26,review
1146,2024-03-17,login
361,2024-07-22,subscription
2149,2024-02-06,subscription
1176,2024-02-08,review
1291,2024-08-10,login
1720,2024-05-05,subscription
2871,2024-01-05,review
2578,2024-01-31,login
2381,2024-03-06,login
668,2024-01-13,login
1863,2024-02-19,review
2779,2024-01-22,review
624,2024-05-10,review
116,2024-06-15,review
2570,2024-05-15,login
858,2024-07-30,login
2762,2024-04-07,review
1675,2024-03-31,review
292,2024-08-28,subscription
1464,2024-05-11,review
2284,2024-06-07,review
1038,2024-06-21,login
2650,2024-02-07,login
120,2024-05-13,subscription
1214,2024-04-08,login
1544,2024-03-30,login
2585,2024-01-01,subscription
891,2024-07-29,login
2897,2024-04-09,login
2639,2024-03-13,subscription
1557,2024-03-14,subscription
544,2024-03-16,login
950,2024-06-22,review
1982,2024-05-12,review
2351,2024-02-07,review
1177,2024-07-19,review
2480,2024-08-15,review
103,2024-02-25,review
1383,2024-07-29,subscription
1278,2024-06-28,review
515,2024-05-04,review
766,2024-01-27,login
1734,2024-02-19,review
1256,2024-04-14,subscription
948,2024-04-29,review
1656,2024-04-10,login
672,2024-06-28,review
2104,2024-04-12,login
2286,2024-08-20,login
1204,2024-08-12,login
2630,2024-01-12,login
45,2024-02-29,subscription
1175,2024-04-28,login
2101,2024-01-11,login
797,2024-05-20,review
916,2024-08-19,subscription
690,2024-01-25,login
2044,2024-08-16,login
1430,2024-05-25,login
1208,2024-07-22,review
284,2024-06-23,review
1210,2024-04-01,review
1614,2024-09-02,login
2683,2024-08-30,login
2145,2024-01-04,subscription
576,2024-06-19,review
2974,2024-08-22,review
922,2024-08-16,login
2765,2024-07-12,review
1385,2024-08-20,review
2370,2024-07-16,login
1317,2024-08-30,login
2277,2024-06-20,review
2868,2024-07-24,review
2949,2024-07-21,subscription
1605,2024-01-15,review
2014,2024-06-04,login
2071,2024-06-01,review
2222,2024-02-19,login
2708,2024-03-21,review
598,2024-05-25,subscription
2823,2024-02-21,login
508,2024-01-20,subscription
959,2024-05-25,login
1466,2024-02-12,subscription
76,2024-05-27,login
2068,2024-08-16,subscription
2047,2024-06-14,review
1955,2024-05-02,review
1195,2024-09-03,review
2152,2024-08-01,review
663,2024-05-07,review
1783,2024-03-03,login
462,2024-05-25,subscription
1977,2024-06-07,login
1752,2024-02-26,subscription
202,2024-09-01,review
2979,2024-04-08,login
2413,2024-01-14,subscription
366,2024-08-29,subscription
1145,2024-05-30,subscription
2854,2024-07-24,login
1852,2024-04-06,review
577,2024-06-24,login
1121,2024-05-13,login
83,2024-08-08,subscription
543,2024-06-15,review
637,2024-06-01,subscription
2165,2024-04-20,review
1924,2024-07-22,review
859,2024-08-28,subscription
1620,2024-02-01,login
1108,2024-03-22,subscription
1820,2024-07-15,login
34,2024-01-10,login
2761,2024-05-31,review
2079,2024-02-09,review
1001,2024-07-12,review
2447,2024-04-07,subscription
90,2024-01-21,review
2733,2024-04-22,review
96,2024-08-06,login
1933,2024-03-20,subscription
1853,2024-01-14,login
919,2024-02-17,login
8,2024-02-01,login
47,2024-05-09,login
435,2024-05-22,subscription
325,2024-01-30,review
2530,2024-03-02,login
1957,2024-01-24,login
1369,2024-08-04,subscription
580,2024-08-21,review
1832,2024-06-13,subscription
400,2024-05-06,login
1694,2024-08-14,subscription
1855,2024-03-20,login
1829,2024-08-02,login
90,2024-04-20,subscription
330,2024-01-10,login
1387,2024-04-03,login
2090,2024-06-22,login
1447,2024-08-26,subscription
2199,2024-02-11,review
535,2024-03-26,subscription
1851,2024-01-01,login
1513,2024-07-25,login
2748,2024-07-13,review
385,2024-02-03,subscription
1623,2024-05-20,subscription
2052,2024-08-18,login
2492,2024-01-24,review
501,2024-01-18,review
2517,2024-04-23,login
1874,2024-02-24,review
1578,2024-02-16,login
1231,2024-08-25,review
722,2024-04-15,subscription
2360,2024-03-24,login
971,2024-06-22,subscription
659,2024-04-07,subscription
897,2024-08-20,subscription
1804,2024-02-27,login
1370,2024-01-05,review
1733,2024-08-16,login
2405,2024-05-29,login
1785,2024-04-07,review
971,2024-01-08,subscription
1918,2024-08-08,login
417,2024-03-22,review
1417,2024-06-09,review
1348,2024-02-11,review
2725,2024-01-19,review
95,2024-06-16,review
698,2024-06-13,login
697,2024-05-13,subscription
2067,2024-02-10,login
1848,2024-01-17,subscription
775,2024-07-26,review
1352,2024-01-19,review
2116,2024-08-14,review
347,2024-04-18,login
2899,2024-08-23,login
1315,2024-04-23,subscription
2744,2024-03-22,login
1871,2024-05-15,login
1758,2024-02-02,review
1175,2024-08-07,subscription
48,2024-02-13,subscription
1002,2024-01-24,subscription
1284,2024-01-16,review
2548,2024-05-23,subscription
2811,2024-07-14,login
222,2024-04-23,subscription
2098,2024-05-07,login
630,2024-02-24,login
645,2024-02-26,subscription
2576,2024-02-27,login
702,2024-05-13,subscription
2414,2024-04-16,subscription
1286,2024-08-29,login
1809,2024-01-17,login
2566,2024-07-29,login
100,2024-07-26,review
433,2024-09-01,login
2011,2024-07-03,review
1111,2024-08-01,review
1627,2024-02-21,login
1334,2024-06-28,review
1024,2024-06-03,subscription
110,2024-06-28,subscription
2265,2024-01-29,subscription
347,2024-06-17,login
1765,2024-06-02,subscription
1847,2024-04-12,login
2718,2024-03-09,review
670,2024-04-22,review
2776,2024-08-12,subscription
539,2024-04-04,login
2557,2024-02-23,login
435,2024-08-03,subscription
1847,2024-02-16,login
439,2024-07-12,login
2520,2024-01-07,subscription
1840,2024-07-09,review
2621,2024-06-07,login
975,2024-01-06,subscription
2293,2024-05-16,login
987,2024-02-07,review
838,2024-04-22,review
680,2024-08-08,login
2439,2024-07-30,subscription
1189,2024-07-28,subscription
2137,2024-05-08,login
2362,2024-08-15,login
2067,2024-03-15,review
273,2024-02-11,subscription
796,2024-08-17,login
471,2024-03-21,login
1264,2024-04-10,subscription
309,2024-07-25,review
2741,2024-08-04,subscription
141,2024-05-21,subscription
496,2024-07-29,login
1344,2024-01-15,login
1907,2024-08-08,login
2594,2024-08-18,login
1110,2024-03-01,login
1824,2024-02-28,subscription
553,2024-04-24,review
